(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Endgültig;;;;;;;;;;;;;;;
Stand:;14.03.2025;10:50;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Wahlberechtigte;-4;;201508;;202482;;-0,48103;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Wählende;-3;;167176;82,962463;155986;77,036971;7,173721;5,925492;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Ungültige;-2;1;980;0,586209;1170;0,750067;-16,239316;-0,163859;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Ungültige;-2;2;867;0,518615;918;0,588514;-5,555556;-0,069899;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Gültige;-1;1;166196;99,413791;154816;99,249933;7,350661;0,163859;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Gültige;-1;2;166309;99,481385;155068;99,411486;7,249078;0,069899;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;SPD;1;1;36690;22,076344;45709;29,524726;-19,731344;-7,448383;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;SPD;1;2;32088;19,294205;40338;26,013104;-20,452179;-6,718899;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;CDU;2;1;34944;21,025777;28416;18,354692;22,972973;2,671085;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;CDU;2;2;32842;19,747578;23920;15,425491;37,299331;4,322088;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;GRÜNE;3;1;43281;26,042143;43532;28,118541;-0,576587;-2,076398;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;GRÜNE;3;2;38148;22,938025;44089;28,432043;-13,475016;-5,494018;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;FDP;4;1;4828;2,905004;11445;7,392647;-57,81564;-4,487643;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;FDP;4;2;6567;3,948674;16110;10,388991;-59,236499;-6,440317;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;AfD;5;1;17811;10,716864;7147;4,616448;149,209459;6,100417;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;AfD;5;2;17884;10,753477;7654;4,935899;133,655605;5,817578;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Die Linke;6;1;15953;9,598907;7275;4,699127;119,285223;4,899781;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Die Linke;6;2;22781;13,697996;9430;6,081203;141,580064;7,616793;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;SSW;7;1;7365;4,431515;4141;2,674788;77,85559;1,756726;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;SSW;7;2;6343;3,813985;4486;2,892924;41,395453;0,92106;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Die PARTEI;8;1;2021;1,216034;2944;1,901612;-31,351902;-0,685578;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Die PARTEI;8;2;1457;0,87608;2185;1,409059;-33,318078;-0,532979;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;FREIE WÄHLER;9;1;777;0,46752;1144;0,738942;-32,08042;-0,271421;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;FREIE WÄHLER;9;2;575;0,345742;954;0,615214;-39,727463;-0,269472;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Volt;10;1;2526;1,519892;666;0,430188;279,279279;1,089704;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Volt;10;2;1927;1,158687;556;0,358552;246,582734;0,800134;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;MLPD;11;1;;;76;0,049091;;-0,049091;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;MLPD;11;2;61;0,036679;39;0,02515;56,410256;0,011528;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;1;;;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;2;185;0,111239;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;BSW;13;1;;;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;BSW;13;2;5451;3,277634;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;dieBasis;14;1;;;2009;1,297669;;-1,297669;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;dieBasis;14;2;;;1924;1,240746;;-1,240746;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Team Todenhöfer;15;1;;;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Team Todenhöfer;15;2;;;747;0,481724;;-0,481724;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;ÖDP;16;1;;;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;ÖDP;16;2;;;116;0,074806;;-0,074806;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;PdH;17;1;;;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;PdH;17;2;;;299;0,192819;;-0,192819;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Tierschutzpartei;18;1;;;;;;;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;Partei;Tierschutzpartei;18;2;;;1676;1,080816;;-1,080816;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Übrige;1000;1;;;312;0,20153;;-0,20153;;GRÜNE
BT;23.02.2025;Wahlkreis;005;Kiel;LAND;01;System-Gruppe;Übrige;1000;2;;;545;0,351459;;-0,351459;;GRÜNE
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Wahlberechtigte;-4;;173740;;174908;;-0,66778;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Wählende;-3;;143576;82,638425;133721;76,452192;7,369822;6,186233;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Ungültige;-2;1;1863;1,297571;1759;1,315425;5,91245;-0,017855;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Ungültige;-2;2;921;0,641472;1194;0,892904;-22,864322;-0,251432;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Gültige;-1;1;141713;98,702429;131962;98,684575;7,389248;0,017855;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Gültige;-1;2;142655;99,358528;132527;99,107096;7,642216;0,251432;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;SPD;1;1;33977;23,975923;41497;31,446174;-18,121792;-7,470251;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;SPD;1;2;27342;19,166521;38670;29,17896;-29,294026;-10,012439;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;CDU;2;1;46370;32,721063;36870;27,939861;25,766206;4,781202;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;CDU;2;2;40815;28,610985;30290;22,85572;34,747441;5,755265;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;GRÜNE;3;1;18852;13,302943;20740;15,716646;-9,103182;-2,413702;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;GRÜNE;3;2;19957;13,989695;23051;17,393437;-13,422411;-3,403741;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;FDP;4;1;4693;3,311623;12420;9,4118;-62,214171;-6,100178;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;FDP;4;2;6150;4,3111;15901;11,99831;-61,323187;-7,68721;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;AfD;5;1;25249;17,816996;9404;7,126294;168,492131;10,690702;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;AfD;5;2;25683;18,003575;9741;7,3502;163,658762;10,653375;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Die Linke;6;1;7623;5,379182;3718;2,817478;105,029586;2,561704;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Die Linke;6;2;9657;6,769479;4232;3,193312;128,189981;3,576167;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;SSW;7;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;SSW;7;2;4523;3,170586;3203;2,416866;41,211364;0,75372;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Die PARTEI;8;1;;;2196;1,664115;;-1,664115;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Die PARTEI;8;2;992;0,695384;1300;0,980932;-23,692308;-0,285548;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;FREIE WÄHLER;9;1;3022;2,132479;2386;1,808096;26,65549;0,324383;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;FREIE WÄHLER;9;2;1160;0,813151;1275;0,962068;-9,019608;-0,148917;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Volt;10;1;1927;1,359791;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Volt;10;2;1117;0,783008;230;0,17355;385,652174;0,609458;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;MLPD;11;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;MLPD;11;2;40;0,02804;23;0,017355;73,913043;0,010685;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;2;177;0,124076;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;BSW;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;BSW;13;2;5042;3,534401;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;dieBasis;14;1;;;2508;1,900547;;-1,900547;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;dieBasis;14;2;;;2007;1,514408;;-1,514408;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Team Todenhöfer;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Team Todenhöfer;15;2;;;415;0,313144;;-0,313144;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;ÖDP;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;ÖDP;16;2;;;94;0,070929;;-0,070929;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;PdH;17;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;PdH;17;2;;;111;0,083757;;-0,083757;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Tierschutzpartei;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;Partei;Tierschutzpartei;18;2;;;1446;1,091098;;-1,091098;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Übrige;1000;1;;;223;0,168988;;-0,168988;;CDU
BT;23.02.2025;Wahlkreis;006;Plön – Neumünster;LAND;01;System-Gruppe;Übrige;1000;2;;;538;0,405955;;-0,405955;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Wahlberechtigte;-4;;236767;;238388;;-0,679984;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Wählende;-3;;200304;84,599627;191512;80,336259;4,590835;4,263369;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Ungültige;-2;1;1202;0,600088;1443;0,753478;-16,701317;-0,15339;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Ungültige;-2;2;985;0,491753;1242;0,648523;-20,692432;-0,156771;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Gültige;-1;1;199102;99,399912;190069;99,246522;4,752485;0,15339;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Gültige;-1;2;199319;99,508247;190270;99,351477;4,755873;0,156771;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;SPD;1;1;49714;24,969111;59298;31,198144;-16,162434;-6,229033;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;SPD;1;2;40326;20,23189;55693;29,27051;-27,592337;-9,038621;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;CDU;2;1;63232;31,758596;49710;26,15366;27,20177;5,604936;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;CDU;2;2;57531;28,863781;42057;22,103852;36,792924;6,759929;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;GRÜNE;3;1;25395;12,754769;32109;16,893339;-20,910025;-4,13857;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;GRÜNE;3;2;28967;14,532985;34291;18,022284;-15,52594;-3,489299;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;FDP;4;1;7675;3,854808;20737;10,910248;-62,98886;-7,05544;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;FDP;4;2;10087;5,060732;25663;13,487675;-60,694385;-8,426944;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;AfD;5;1;30417;15,277094;12141;6,38768;150,531258;8,889414;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;AfD;5;2;31098;15,602125;13080;6,874442;137,752294;8,727684;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Die Linke;6;1;12683;6,370102;5659;2,97734;124,120869;3,392762;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Die Linke;6;2;15091;7,57128;6363;3,344195;137,168003;4,227085;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;SSW;7;1;4617;2,318912;2622;1,379499;76,086957;0,939413;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;SSW;7;2;3976;1,994792;2527;1,328113;57,34072;0,66668;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Die PARTEI;8;1;;;2352;1,237445;;-1,237445;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Die PARTEI;8;2;1360;0,682323;1805;0,948652;-24,65374;-0,266329;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;FREIE WÄHLER;9;1;2190;1,099939;2380;1,252177;-7,983193;-0,152238;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;FREIE WÄHLER;9;2;1313;0,658743;1731;0,90976;-24,147891;-0,251017;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Volt;10;1;2423;1,216964;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Volt;10;2;2016;1,011444;457;0,240185;341,137856;0,771259;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;MLPD;11;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;MLPD;11;2;47;0,02358;21;0,011037;123,809524;0,012543;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;1;756;0,379705;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;2;385;0,193158;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;BSW;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;BSW;13;2;7122;3,573167;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;dieBasis;14;1;;;2895;1,523131;;-1,523131;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;dieBasis;14;2;;;2389;1,255584;;-1,255584;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Team Todenhöfer;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Team Todenhöfer;15;2;;;799;0,41993;;-0,41993;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;ÖDP;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;ÖDP;16;2;;;202;0,106165;;-0,106165;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;PdH;17;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;PdH;17;2;;;182;0,095654;;-0,095654;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Tierschutzpartei;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;Partei;Tierschutzpartei;18;2;;;2320;1,21932;;-1,21932;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Übrige;1000;1;;;166;0,087337;;-0,087337;;CDU
BT;23.02.2025;Wahlkreis;007;Pinneberg;LAND;01;System-Gruppe;Übrige;1000;2;;;690;0,362643;;-0,362643;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Wahlberechtigte;-4;;249219;;249202;;0,006822;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Wählende;-3;;211551;84,885583;199618;80,102888;5,977918;4,782694;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Ungültige;-2;1;1504;0,71094;1700;0,851627;-11,529412;-0,140687;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Ungültige;-2;2;1042;0,492553;1353;0,677795;-22,985957;-0,185242;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Gültige;-1;1;210047;99,28906;197918;99,148373;6,128296;0,140687;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Gültige;-1;2;210509;99,507447;198265;99,322205;6,175573;0,185242;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;SPD;1;1;51437;24,488329;63369;32,017805;-18,829396;-7,529477;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;SPD;1;2;40174;19,08422;56658;28,576905;-29,093861;-9,492685;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;CDU;2;1;67880;32,316577;55265;27,92318;22,826382;4,393396;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;CDU;2;2;61180;29,06289;44285;22,336267;38,150615;6,726623;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;GRÜNE;3;1;24800;11,806881;27109;13,697087;-8,517467;-1,890205;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;GRÜNE;3;2;28808;13,684926;33361;16,82647;-13,647672;-3,141544;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;FDP;4;1;9417;4,483282;20575;10,395719;-54,230863;-5,912437;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;FDP;4;2;10974;5,213079;27675;13,958591;-60,346883;-8,745512;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;AfD;5;1;36071;17,172823;14040;7,093847;156,915954;10,078976;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;AfD;5;2;36208;17,200215;14527;7,327062;149,246231;9,873152;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Die Linke;6;1;12636;6,015796;6202;3,133621;103,740729;2,882175;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Die Linke;6;2;14888;7,072382;6468;3,2623;130,179344;3,810081;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;SSW;7;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;SSW;7;2;4409;2,094447;3108;1,567599;41,859717;0,526848;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Die PARTEI;8;1;;;3299;1,666852;;-1,666852;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Die PARTEI;8;2;1692;0,803766;2226;1,12274;-23,989218;-0,318974;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;FREIE WÄHLER;9;1;3261;1,55251;4670;2,359563;-30,171306;-0,807053;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;FREIE WÄHLER;9;2;1722;0,818017;2297;1,15855;-25,032651;-0,340533;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Volt;10;1;3352;1,595833;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Volt;10;2;2166;1,028935;509;0,256727;325,540275;0,772208;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;MLPD;11;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;MLPD;11;2;51;0,024227;30;0,015131;70;0,009096;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;1;1193;0,567968;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;BÜNDNIS DEUTSCHLAND;12;2;465;0,220893;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;BSW;13;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;BSW;13;2;7772;3,692004;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;dieBasis;14;1;;;3389;1,712325;;-1,712325;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;dieBasis;14;2;;;2839;1,431922;;-1,431922;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Team Todenhöfer;15;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Team Todenhöfer;15;2;;;586;0,295564;;-0,295564;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;ÖDP;16;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;ÖDP;16;2;;;194;0,097849;;-0,097849;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;PdH;17;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;PdH;17;2;;;186;0,093814;;-0,093814;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Tierschutzpartei;18;1;;;;;;;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;Partei;Tierschutzpartei;18;2;;;2663;1,343152;;-1,343152;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CDU
BT;23.02.2025;Wahlkreis;008;Segeberg – Stormarn-Mitte;LAND;01;System-Gruppe;Übrige;1000;2;;;653;0,329357;;-0,329357;;CDU
